Ticket	Item	Type	Size	Open Time	Open Price	Close Time	Close Price	S/L	T/P	Commission	Swap	Profit	Comment
101000056	EURUSD	sell	1.7	2024.08.16 08:19:28	1.10454	2024.08.19 08:19:28	1.08959	1.12663	1.07140	-12	-153	25412	Pullback
101000057	GBPUSD	sell	0.8	2024.08.20 09:37:34	1.26220	2024.08.20 13:20:18	1.22865	1.28744	1.22433	-12	0	26837	Breakout
101000058	AUDUSD	buy	1.0	2024.08.21 12:34:13	0.68138	2024.08.21 20:41:34	0.64894	0.66775	0.70182	-12	0	-32440	Breakout
101000059	EURJPY	sell	1.9	2024.08.22 06:06:08	168.913	2024.08.22 08:27:12	169.046	172.291	163.846	-12	0	-25342	Trend
101000060	AUDUSD	sell	2.7	2024.08.23 04:24:05	0.67077	2024.08.23 09:56:34	0.66222	0.68418	0.65065	-12	0	23075	Reversal
101000061	EURUSD	sell	1.0	2024.08.26 12:49:42	1.08091	2024.08.26 21:57:09	1.05559	1.10253	1.04849	-12	0	25326	Breakout
101000062	EURJPY	buy	0.8	2024.08.27 17:44:25	164.896	2024.08.27 20:48:45	164.496	161.598	169.843	-12	0	-31997	Range
101000063	GBPJPY	sell	1.8	2024.08.28 12:41:26	197.053	2024.08.28 17:05:50	197.253	200.994	191.142	-12	0	-35853	Pullback
101000064	EURUSD	sell	1.4	2024.08.29 16:21:18	1.12191	2024.08.29 17:56:00	1.14477	1.14435	1.08826	-12	0	-32004	Reversal
101000065	GBPUSD	buy	1.2	2024.08.30 17:26:01	1.34475	2024.08.30 20:45:56	1.31573	1.31785	1.38509	-12	0	-34816	Range
101000066	EURUSD	buy	1.9	2024.09.02 09:33:30	1.12926	2024.09.02 21:52:42	1.11640	1.10667	1.16313	-12	0	-24434	Pullback
101000067	USDJPY	buy	1.7	2024.09.03 13:10:40	149.157	2024.09.03 19:25:44	149.309	146.174	153.632	-12	0	25730	Trend
101000068	GBPUSD	sell	1.0	2024.09.04 09:08:24	1.33696	2024.09.04 09:38:37	1.36851	1.36370	1.29685	-12	0	-31550	Breakout
101000069	EURJPY	buy	1.4	2024.09.05 12:56:11	165.549	2024.09.05 16:17:57	165.754	162.238	170.515	-12	0	28746	Range
101000070	GBPJPY	buy	2.6	2024.09.06 06:49:55	194.455	2024.09.06 15:55:29	194.367	190.566	200.289	-12	0	-22885	Breakout
101000071	EURJPY	sell	2.0	2024.09.09 12:53:41	164.478	2024.09.09 13:25:25	164.591	167.767	159.543	-12	0	-22670	Reversal
101000072	EURUSD	buy	1.6	2024.09.10 14:38:04	1.14137	2024.09.10 20:09:11	1.12567	1.11854	1.17561	-12	0	-25119	Pullback
101000073	EURUSD	sell	0.5	2024.09.11 16:17:16	1.15489	2024.09.11 18:33:02	1.10399	1.17798	1.12024	-12	0	25450	Trend
101000074	GBPJPY	buy	0.9	2024.09.12 01:09:22	189.277	2024.09.12 08:33:09	189.010	185.491	194.955	-12	0	-24062	Breakout
101000075	USDJPY	buy	1.9	2024.09.13 08:33:58	146.684	2024.09.13 09:31:46	146.498	143.751	151.085	-12	0	-35415	Breakout
101000076	GBPUSD	buy	1.5	2024.09.16 16:27:13	1.25729	2024.09.16 18:46:16	1.26983	1.23214	1.29500	-12	0	18824	Reversal
101000077	USDJPY	buy	2.7	2024.09.17 08:19:06	147.749	2024.09.17 11:40:04	147.830	144.794	152.181	-12	0	21826	Reversal
101000078	EURJPY	sell	2.6	2024.09.17 21:21:05	162.521	2024.09.18 09:18:20	162.649	165.772	157.646	-12	0	-33060	Range
101000079	EURJPY	buy	0.7	2024.09.19 09:38:41	161.217	2024.09.19 20:47:03	161.568	157.992	166.053	-12	0	24592	Trend
101000080	GBPJPY	buy	1.4	2024.09.20 05:46:04	193.321	2024.09.20 14:58:55	193.145	189.454	199.120	-12	0	-24533	Pullback
101000081	USDJPY	buy	2.0	2024.09.23 11:17:20	152.945	2024.09.23 21:05:53	152.758	149.886	157.533	-12	0	-37466	Breakout
101000082	GBPUSD	sell	2.4	2024.09.24 06:28:52	1.27606	2024.09.24 18:36:00	1.26676	1.30158	1.23778	-12	0	22312	Trend
101000083	GBPUSD	sell	2.0	2024.09.25 10:38:09	1.31240	2024.09.25 12:18:08	1.29954	1.33865	1.27303	-12	0	25718	Trend
101000084	EURJPY	sell	2.3	2024.09.26 09:10:37	164.263	2024.09.26 13:12:56	164.394	167.548	159.335	-12	0	-30282	Range
101000085	GBPUSD	sell	2.7	2024.09.27 01:52:44	1.29182	2024.09.27 14:18:47	1.30448	1.31765	1.25306	-12	0	-34194	Breakout
101000086	GBPJPY	sell	2.5	2024.09.30 11:54:05	192.167	2024.09.30 16:55:16	192.077	196.011	186.402	-12	0	22581	Breakout
101000087	EURJPY	sell	1.8	2024.10.01 13:12:06	169.030	2024.10.01 17:49:11	169.196	172.410	163.959	-12	0	-29955	Breakout
101000088	GBPJPY	sell	1.8	2024.10.02 00:53:03	191.849	2024.10.02 12:05:54	192.043	195.686	186.094	-12	0	-34815	Pullback
101000089	EURUSD	buy	0.7	2024.10.03 03:31:17	1.07923	2024.10.03 14:48:00	1.03714	1.05764	1.11160	-12	0	-29464	Trend
101000090	EURUSD	sell	2.1	2024.10.03 22:36:40	1.11265	2024.10.04 08:16:38	1.12678	1.13490	1.07927	-12	0	-29688	Breakout
101000091	EURUSD	buy	0.6	2024.10.07 13:52:49	1.07653	2024.10.07 14:41:23	1.02308	1.05500	1.10882	-12	0	-32066	Range
101000092	EURJPY	sell	1.2	2024.10.08 14:43:01	165.486	2024.10.08 20:10:50	165.250	168.796	160.521	-12	0	28294	Trend
101000093	USDJPY	buy	0.8	2024.10.09 03:02:28	147.317	2024.10.09 15:19:59	147.001	144.370	151.736	-12	0	-25205	Trend
101000094	GBPUSD	buy	2.7	2024.10.10 04:57:18	1.33448	2024.10.10 09:38:33	1.34498	1.30779	1.37451	-12	0	28351	Trend
101000095	USDJPY	buy	2.4	2024.10.11 09:53:23	146.315	2024.10.11 21:27:17	146.442	143.389	150.705	-12	0	30403	Reversal
101000096	EURJPY	buy	0.5	2024.10.14 01:58:48	167.739	2024.10.14 09:13:54	167.116	164.384	172.771	-12	0	-31128	Trend
101000097	GBPUSD	buy	2.9	2024.10.15 01:51:41	1.28157	2024.10.15 13:22:12	1.27331	1.25594	1.32002	-12	0	-23946	Range
101000098	AUDUSD	sell	3.0	2024.10.16 05:28:36	0.67741	2024.10.16 08:40:25	0.68691	0.69096	0.65709	-12	0	-28505	Pullback
101000099	EURUSD	buy	1.0	2024.10.17 09:10:09	1.09163	2024.10.17 18:53:13	1.11348	1.06980	1.12438	-12	0	21842	Breakout
101000100	GBPJPY	buy	0.7	2024.10.18 00:25:27	195.702	2024.10.18 10:50:22	195.245	191.788	201.574	-12	0	-31994	Reversal
101000101	EURUSD	buy	2.6	2024.10.21 12:40:04	1.09747	2024.10.21 15:46:14	1.08504	1.07552	1.13039	-12	0	-32317	Trend
101000102	EURUSD	buy	2.6	2024.10.22 06:43:10	1.07360	2024.10.22 18:29:31	1.08258	1.05213	1.10581	-12	0	23349	Reversal
101000103	USDJPY	buy	1.5	2024.10.23 16:19:01	150.961	2024.10.23 17:50:23	150.809	147.942	155.490	-12	0	-22887	Reversal
101000104	GBPUSD	sell	2.7	2024.10.24 09:56:01	1.31283	2024.10.24 14:45:27	1.32462	1.33909	1.27345	-12	0	-31846	Pullback
101000105	USDJPY	buy	1.7	2024.10.25 11:09:42	145.644	2024.10.25 17:15:22	145.458	142.731	150.013	-12	0	-31515	Reversal
101000106	GBPJPY	sell	2.3	2024.10.28 09:28:01	196.068	2024.10.28 17:15:11	195.981	199.989	190.186	-12	0	20078	Trend
101000107	EURUSD	buy	1.4	2024.10.29 14:32:45	1.11504	2024.10.29 15:15:26	1.13467	1.09274	1.14849	-12	0	27482	Breakout
101000108	EURUSD	buy	1.7	2024.10.30 12:19:29	1.08447	2024.10.30 21:19:45	1.10259	1.06278	1.11700	-12	0	30812	Pullback
101000109	EURUSD	buy	1.1	2024.10.30 23:58:29	1.10411	2024.10.31 08:54:49	1.12754	1.08202	1.13723	-12	0	25773	Breakout
101000110	AUDUSD	sell	0.5	2024.11.01 08:05:27	0.69459	2024.11.01 10:20:18	0.75489	0.70848	0.67375	-12	0	-30151	Reversal
101000111	EURJPY	sell	1.7	2024.11.01 08:13:09	161.258	2024.11.04 08:13:09	161.080	164.483	156.420	-12	-765	30276	Trend
101000112	GBPUSD	sell	2.0	2024.11.05 17:34:55	1.27010	2024.11.05 20:23:55	1.28508	1.29551	1.23200	-12	0	-29956	Breakout
101000113	GBPUSD	sell	1.5	2024.11.06 07:21:46	1.27434	2024.11.06 10:06:50	1.25521	1.29983	1.23611	-12	0	28699	Trend
101000114	USDJPY	buy	2.5	2024.11.07 18:57:27	150.805	2024.11.07 19:30:29	150.901	147.789	155.329	-12	0	23894	Breakout
101000115	EURJPY	sell	2.2	2024.11.08 01:15:53	164.118	2024.11.08 12:58:48	163.992	167.401	159.195	-12	0	27663	Breakout
101000116	AUDUSD	buy	2.6	2024.11.11 17:47:30	0.67269	2024.11.11 18:56:43	0.68282	0.65923	0.69287	-12	0	26349	Reversal
101000117	USDJPY	buy	2.5	2024.11.12 12:33:46	145.982	2024.11.12 20:54:38	145.887	143.062	150.362	-12	0	-23785	Pullback
101000118	GBPUSD	sell	2.0	2024.11.13 08:41:11	1.26163	2024.11.13 20:23:21	1.28026	1.28687	1.22378	-12	0	-37255	Pullback
101000119	USDJPY	buy	1.4	2024.11.14 08:14:59	152.890	2024.11.14 12:24:35	153.054	149.832	157.476	-12	0	22942	Breakout
101000120	USDJPY	sell	1.6	2024.11.15 05:34:42	151.150	2024.11.15 15:37:25	151.371	154.173	146.615	-12	0	-35453	Breakout
101000121	USDJPY	buy	2.9	2024.11.18 12:34:11	146.140	2024.11.18 21:39:11	146.018	143.217	150.524	-12	0	-35192	Breakout
101000122	EURUSD	buy	2.2	2024.11.19 03:27:25	1.05086	2024.11.19 12:14:52	1.03727	1.02984	1.08238	-12	0	-29892	Pullback
101000123	AUDUSD	sell	2.5	2024.11.20 03:08:50	0.65534	2024.11.20 15:12:32	0.64350	0.66845	0.63568	-12	0	29602	Breakout
101000124	EURUSD	buy	2.2	2024.11.21 15:03:08	1.10081	2024.11.21 16:55:36	1.11290	1.07879	1.13383	-12	0	26602	Reversal
101000125	GBPJPY	sell	0.7	2024.11.21 23:40:33	197.382	2024.11.22 11:13:04	197.736	201.330	191.461	-12	0	-24752	Range
101000126	EURJPY	sell	1.8	2024.11.25 05:34:03	161.935	2024.11.25 13:12:14	161.790	165.174	157.077	-12	0	26112	Trend
101000127	AUDUSD	sell	1.6	2024.11.26 10:46:47	0.68376	2024.11.26 21:11:47	0.66437	0.69744	0.66325	-12	0	31030	Pullback
101000128	AUDUSD	sell	2.0	2024.11.27 02:09:35	0.69075	2024.11.27 10:49:39	0.67809	0.70456	0.67003	-12	0	25324	Pullback
101000129	USDJPY	buy	2.4	2024.11.28 12:23:10	151.801	2024.11.28 18:59:57	151.705	148.765	156.355	-12	0	-23134	Trend
101000130	AUDUSD	buy	1.2	2024.11.29 15:41:42	0.69189	2024.11.29 16:40:48	0.66225	0.67806	0.71265	-12	0	-35569	Range
101000131	GBPUSD	buy	2.3	2024.12.02 16:49:48	1.32422	2024.12.02 18:00:24	1.31176	1.29774	1.36395	-12	0	-28668	Breakout
101000132	GBPUSD	sell	1.5	2024.12.03 17:50:55	1.32240	2024.12.03 20:53:56	1.30498	1.34885	1.28273	-12	0	26139	Reversal
101000133	USDJPY	sell	1.0	2024.12.04 06:08:01	147.798	2024.12.04 14:06:32	147.538	150.754	143.364	-12	0	25984	Breakout
101000134	GBPUSD	sell	0.5	2024.12.05 08:46:43	1.33399	2024.12.05 10:22:02	1.28345	1.36067	1.29397	-12	0	25273	Breakout
101000135	GBPUSD	sell	2.3	2024.12.06 17:22:52	1.34627	2024.12.06 20:22:09	1.36072	1.37320	1.30588	-12	0	-33236	Trend
101000136	EURJPY	sell	2.7	2024.12.09 08:48:50	166.892	2024.12.09 13:01:00	167.029	170.230	161.886	-12	0	-36769	Trend
101000137	GBPUSD	sell	2.9	2024.12.10 03:36:48	1.33112	2024.12.10 12:14:46	1.32081	1.35774	1.29119	-12	0	29917	Range
101000138	EURJPY	sell	0.7	2024.12.11 11:34:14	162.019	2024.12.11 19:50:10	162.397	165.259	157.158	-12	0	-26464	Range
101000139	EURUSD	sell	1.0	2024.12.12 06:12:08	1.07325	2024.12.12 12:12:19	1.05069	1.09472	1.04105	-12	0	22562	Reversal
101000140	GBPUSD	sell	2.0	2024.12.13 03:32:38	1.31452	2024.12.13 09:15:45	1.32897	1.34081	1.27508	-12	0	-28895	Range
101000141	GBPUSD	buy	1.3	2024.12.16 11:34:42	1.31341	2024.12.16 19:13:25	1.29246	1.28714	1.35281	-12	0	-27230	Reversal
101000142	AUDUSD	sell	0.8	2024.12.17 11:30:55	0.67586	2024.12.17 21:20:09	0.65085	0.68938	0.65559	-12	0	20009	Reversal
101000143	GBPJPY	buy	2.5	2024.12.18 12:51:35	193.679	2024.12.18 14:56:14	193.544	189.806	199.490	-12	0	-33710	Pullback
101000144	EURUSD	sell	2.8	2024.12.19 13:36:13	1.11644	2024.12.19 17:54:11	1.10571	1.13876	1.08294	-12	0	30036	Trend
101000145	AUDUSD	buy	1.8	2024.12.20 01:49:32	0.68236	2024.12.20 12:01:19	0.66293	0.66871	0.70283	-12	0	-34972	Range
101000146	EURJPY	sell	1.9	2024.12.23 10:36:43	162.210	2024.12.23 13:40:19	162.375	165.454	157.343	-12	0	-31483	Trend
101000147	GBPJPY	buy	2.0	2024.12.24 10:15:02	195.536	2024.12.24 12:32:03	195.350	191.626	201.403	-12	0	-37221	Breakout
101000148	AUDUSD	buy	2.2	2024.12.25 07:01:52	0.69678	2024.12.25 09:48:22	0.70533	0.68285	0.71769	-12	0	18796	Pullback
101000149	USDJPY	sell	2.8	2024.12.26 12:29:59	149.092	2024.12.26 14:00:30	149.212	152.074	144.620	-12	0	-33390	Trend
101000150	AUDUSD	buy	0.6	2024.12.27 10:46:25	0.69654	2024.12.27 16:04:15	0.63914	0.68261	0.71743	-12	0	-34440	Reversal
101000151	GBPUSD	buy	2.4	2024.12.30 08:07:31	1.25724	2024.12.30 18:19:17	1.26984	1.23210	1.29496	-12	0	30247	Trend
101000152	USDJPY	sell	0.9	2024.12.31 00:13:48	152.704	2024.12.31 09:07:03	153.035	155.758	148.123	-12	0	-29729	Range
101000153	GBPUSD	buy	2.8	2025.01.01 06:10:55	1.29869	2025.01.01 16:21:03	1.30894	1.27271	1.33765	-12	0	28707	Trend
101000154	GBPUSD	buy	2.6	2025.01.02 13:09:48	1.27637	2025.01.02 18:43:21	1.28706	1.25084	1.31466	-12	0	27801	Reversal
101000155	EURJPY	buy	1.4	2025.01.03 03:22:11	161.053	2025.01.03 08:07:07	160.829	157.832	165.885	-12	0	-31414	Breakout
101000156	EURUSD	sell	2.7	2025.01.06 02:12:24	1.14587	2025.01.06 12:26:18	1.13463	1.16879	1.11150	-12	0	30349	Breakout
101000157	USDJPY	sell	2.0	2025.01.07 07:35:45	153.992	2025.01.07 09:41:37	154.122	157.072	149.373	-12	0	-25869	Pullback
101000158	USDJPY	sell	2.4	2025.01.08 05:16:29	146.611	2025.01.08 11:15:54	146.507	149.544	142.213	-12	0	24918	Breakout
101000159	EURJPY	buy	2.0	2025.01.08 22:58:55	168.775	2025.01.09 09:45:40	168.608	165.400	173.838	-12	0	-33389	Breakout
101000160	EURUSD	sell	1.4	2025.01.10 04:10:46	1.11308	2025.01.10 12:47:41	1.09737	1.13534	1.07968	-12	0	21982	Trend
101000161	GBPUSD	sell	1.6	2025.01.13 09:45:56	1.32097	2025.01.13 12:08:53	1.33788	1.34739	1.28134	-12	0	-27053	Pullback
101000162	AUDUSD	sell	3.0	2025.01.14 10:06:22	0.68545	2025.01.14 19:18:09	0.67767	0.69916	0.66489	-12	0	23340	Pullback
101000163	GBPUSD	buy	1.2	2025.01.15 02:52:44	1.29169	2025.01.15 10:42:36	1.27088	1.26586	1.33044	-12	0	-24980	Trend
101000164	AUDUSD	sell	0.7	2025.01.16 09:30:20	0.67690	2025.01.16 12:13:02	0.71346	0.69044	0.65660	-12	0	-25588	Breakout
101000165	GBPUSD	sell	1.9	2025.01.17 07:17:06	1.24689	2025.01.17 16:17:16	1.26245	1.27183	1.20948	-12	0	-29562	Pullback
101000166	GBPJPY	buy	1.5	2025.01.20 09:38:47	196.645	2025.01.20 17:46:14	196.470	192.712	202.544	-12	0	-26185	Trend
101000167	EURJPY	sell	1.8	2025.01.21 07:50:47	166.461	2025.01.21 19:53:24	166.347	169.790	161.467	-12	0	20521	Breakout
101000168	GBPUSD	buy	0.7	2025.01.22 09:06:16	1.29630	2025.01.22 13:18:59	1.24817	1.27037	1.33519	-12	0	-33691	Range
101000169	GBPUSD	sell	2.0	2025.01.23 09:34:05	1.34315	2025.01.23 15:54:35	1.32938	1.37001	1.30286	-12	0	27552	Range
101000170	GBPUSD	buy	1.9	2025.01.24 08:40:46	1.32919	2025.01.24 13:05:52	1.34093	1.30260	1.36906	-12	0	22315	Trend
101000171	EURUSD	sell	1.9	2025.01.27 15:08:33	1.09069	2025.01.27 17:54:36	1.10860	1.11250	1.05797	-12	0	-34021	Reversal
101000172	USDJPY	sell	2.8	2025.01.28 13:47:44	150.906	2025.01.28 14:29:27	151.003	153.924	146.379	-12	0	-27171	Pullback
101000173	GBPUSD	buy	2.9	2025.01.29 05:40:06	1.33037	2025.01.29 08:33:31	1.33933	1.30376	1.37028	-12	0	25995	Reversal
101000174	GBPUSD	buy	2.8	2025.01.30 02:44:40	1.29166	2025.01.30 11:19:48	1.29964	1.26582	1.33041	-12	0	22339	Trend
101000175	GBPUSD	buy	1.4	2025.01.31 09:03:53	1.26989	2025.01.31 11:12:50	1.24621	1.24450	1.30799	-12	0	-33152	Pullback
101000176	GBPJPY	sell	2.5	2025.02.03 17:24:25	191.824	2025.02.03 17:55:02	191.954	195.661	186.070	-12	0	-32524	Range
101000177	GBPUSD	buy	1.7	2025.02.04 16:33:51	1.25470	2025.02.04 19:52:44	1.26650	1.22960	1.29234	-12	0	20063	Trend
